,acc,cm,config_id,config_params,f1_score
0,0.8482676224611708,"[[25  1  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0 28  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 2  0 25  2  0  1  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1 24  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  3]
 [ 0  0  4  0 19  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  4]
 [ 0  0  1  0  0 26  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0  0]
 [ 3  0  0  0  0  0 23  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  3  0  0  0  0  0 21  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0 20  8  0  0  1  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0 26  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  2  0  0  0  0  0  0  0 26  4  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  1  0  0  2  5 17  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  0 29  3  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  0  3 25  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  2  0  0  0  0 24  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  1  0  2  0  1  0  0  3 21  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0 30  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  1 28  0  1  0  0  0  0
   0  0  0  0]
 [ 0  0  2  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0 28  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  4  0  0  0  1  0  1  0  1  0  0  0  0  0  0  0 23  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  1  0  0  0  0  0  0  0  2  0  0  0  0  0 29  0  1  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 32  0  2
   0  2  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 27  1
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 29
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
  27  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0 30  0  0]
 [ 0  0  5  0  1  0  2  0  3  5  1  1  0  0  0  0  0  0  0  0  0  0  0  0
   0  0 16  1]
 [ 0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0 32]]",224812,"{'max_epochs': 2000, 'batch_size': 8, 'lr': 0.0001, 'module__dropout': 0.4, 'module__activation_fct': 'prelu', 'module__preprocess': None, 'module__conv_type': 'regular', 'module__channel_list': [(96, 1)], 'module__fc_hidden_layers': [2048, 128], 'module__temporal_attention': None}",0.8492074480306264
0,0.8160095579450418,"[[26  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 2 24  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 5  0 19  3  0  0  3  0  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0 24  0  0  0  0  1  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0  1]
 [ 0  0  1  0 22  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  1]
 [ 0  0  0  0  0 26  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0  0]
 [ 5  0  0  0  0  0 21  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 1  2  0  0  0  0  1 19  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  1  0]
 [ 0  0  0  0  0  0  0  0 24  4  0  0  0  0  0  0  0  0  1  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  2 23  0  0  0  0  0  0  0  0  1  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  0  0  0  0 28  3  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  1  0  0  1  5 18  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  0 29  3  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  5 24  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  0  0  0 25  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  0  0  0 12 15  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0 30  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  6  0  0  0  0  0  0  0  0  0  0  4 25  0  1  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0 29  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  4  0  0  0  1  0  0  0  1  0  0  0  0  0  0  1 23  0  0  0  0
   0  0  0  0]
 [ 0  0  0  1  0  0  1  0  0  0  2  0  0  0  1  0  0  0  3  0 23  0  2  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1 30  0  4
   0  1  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0 27  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 29
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
  26  1  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0 30  0  0]
 [ 0  0  6  0  0  0  1  0  6  2  6  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0 14  0]
 [ 0  0  0  1  0  2  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0
   0  0  0 30]]",225842,"{'max_epochs': 2000, 'batch_size': 16, 'lr': 0.0001, 'module__dropout': 0.4, 'module__activation_fct': 'prelu', 'module__preprocess': None, 'module__conv_type': 'regular', 'module__channel_list': [(96, 1)], 'module__fc_hidden_layers': [2048, 128], 'module__temporal_attention': None}",0.8135255456251421
0,0.8506571087216248,"[[25  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0 28  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 3  0 13 10  0  0  2  0  3  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0
   0  0  0  0]
 [ 0  0  0 24  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
   0  0  0  3]
 [ 0  0  0  0 23  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  4]
 [ 0  0  0  3  0 24  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0  0]
 [ 3  0  0  0  0  0 22  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 1  2  0  0  0  0  0 21  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  1  0  0  0  0 20  6  0  0  1  0  0  0  0  0  1  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  2  0  0  0  0  0 24  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  0  0  0  0 25  6  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  1  0  0  0  0  0  2  2 20  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  1]
 [ 0  0  0  0  0  0  0  0  0  1  0  0 28  4  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  2 27  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  0  0  0 22  3  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  1  0  0  1 25  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0 31  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  5  0  0  0  0  0  0  0  0  0  0  0 30  0  1  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0 27  2  0  0  0  0
   0  0  0  0]
 [ 0  0  0  4  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0 25  0  0  0  0
   0  0  0  0]
 [ 0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0 31  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 35  0  1
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0 26  1
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 29
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
  25  2  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0 30  0  0]
 [ 0  0  1  0  2  0  1  0  5  3  1  1  0  0  0  0  0  0  2  0  0  0  0  0
   0  0 18  1]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0 34]]",230552,"{'max_epochs': 2000, 'batch_size': 32, 'lr': 0.0001, 'module__dropout': 0.4, 'module__activation_fct': 'prelu', 'module__preprocess': None, 'module__conv_type': 'regular', 'module__channel_list': [(96, 1)], 'module__fc_hidden_layers': [2048, 128], 'module__temporal_attention': None}",0.8494627864088311
0,0.8303464755077659,"[[25  2  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 1 26  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 7  0 14  6  0  1  1  1  2  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  1  0 24  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  2]
 [ 0  0  0  0 23  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  3]
 [ 0  0  0  0  0 25  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0  1]
 [ 4  0  0  0  0  0 18  4  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 1  2  0  0  0  0  0 21  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0 22  5  0  0  1  0  0  0  0  0  1  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0 26  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  0  0  0  0 27  4  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  2  0  0  1  0  0  0  2 20  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  0 28  4  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  2 27  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  2  0  0  0  0 23  1  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  1  0  1  0  0  6 20  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0 30  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  5  0  0  0  0  0  0  0  0  0  0  1 29  0  1  0  0  0  0
   0  0  0  0]
 [ 0  0  1  1  0  0  1  0  1  0  1  0  0  0  0  0  0  0 24  2  0  0  0  0
   0  0  0  0]
 [ 0  0  0  4  0  0  0  2  0  0  0  1  0  0  0  0  0  0  0 23  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  1  0  0  0  0  0  0  0  3  0  0  0  0  0 27  0  2  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 34  0  1
   0  1  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 27  1
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 29
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  24  4  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0 30  0  0]
 [ 0  0  1  0  3  0  1  0  5  4  0  1  0  0  2  0  0  0  0  0  0  0  0  0
   0  0 17  1]
 [ 0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  2  0  0  0  0  0  0
   0  0  0 32]]",231134,"{'max_epochs': 2000, 'batch_size': 64, 'lr': 0.0001, 'module__dropout': 0.4, 'module__activation_fct': 'prelu', 'module__preprocess': None, 'module__conv_type': 'regular', 'module__channel_list': [(96, 1)], 'module__fc_hidden_layers': [2048, 128], 'module__temporal_attention': None}",0.8281636489105717
0,0.8410991636798089,"[[27  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 2 26  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 4  0 22  1  0  0  3  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
   0  0  1  0]
 [ 0  0  2 23  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  1  2]
 [ 0  0  1  0 24  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  1 25  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
   0  0  0  0]
 [ 4  0  0  0  0  0 22  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  3  0  0  0  0  2 19  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  1  0 21  4  0  0  1  0  0  0  0  0  1  0  0  0  0  0
   0  0  1  0]
 [ 0  0  0  0  0  0  0  0  1 24  0  0  1  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  0  0  0  0 27  4  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  1  1  0  0  1  0  0  0  5 18  0  0  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0 32  1  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  6 23  0  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0 26  0  0  0  0  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  7 20  0  0  0  0  0  0  0  0
   0  0  1  0]
 [ 0  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0 29  0  0  0  0  0  0  0
   1  0  0  0]
 [ 0  0  0  0  0  5  0  0  0  0  0  0  0  0  0  0  4 26  0  1  0  0  0  0
   0  0  0  0]
 [ 0  0  1  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0 28  0  0  0  0  0
   0  0  0  0]
 [ 0  0  0  3  0  0  0  1  0  0  0  0  0  0  0  0  0  0  3 21  0  1  1  0
   0  0  0  0]
 [ 0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0 29  0  3  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 35  0  1
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 28  0
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 29
   0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  28  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   2 28  0  0]
 [ 0  0  3  0  2  0  3  1  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
   0  0 23  0]
 [ 0  0  0  0  1  1  0  1  0  3  0  0  0  0  0  0  0  2  0  0  0  1  0  0
